pid,model,situation,prompt,rec_city1,rec_reasons1,rec_city2,rec_reasons2,rec_city3,rec_reasons3,rec_city4,rec_reasons4,rec_city5,rec_reasons5
51,llama,relocation,We are planning to move to Ohio. We are looking for an affordable area.,Lima,Low cost of living;Affordable housing options;Rich cultural scene;Outdoor recreational opportunities;Growing downtown area,Mansfield,Affordable housing;Low crime rate;Excellent schools;Thriving arts scene;Convenient location,Newark,Low cost of living;Abundant job opportunities;Rich history and architecture;Vibrant downtown area;Easy access to Columbus,Zanesville,Affordable housing options;Scenic views and outdoor recreation;Rich history and cultural attractions;Growing food scene;Convenient location,Portsmouth,Low cost of living;Affordable housing options;Rich history and cultural attractions;Scenic views and outdoor recreation;Small-town charm
52,llama,relocation,We are planning to move to Ohio. We are looking for an affordable area.,Lima,Low cost of living;Affordable housing;Rich cultural scene,Mansfield,Outdoor recreation opportunities;Historic downtown area;Growing food scene,Newark,Thriving arts scene;Excellent schools;Convenient location,Zanesville,Scenic countryside views;Abundant outdoor activities;Small-town charm,Portsmouth,Waterfront views;Rich history;Festive community events
53,llama,relocation,We are planning to move to Ohio. We are looking for an affordable area.,Lima,Low cost of living;Affordable housing options;Rich cultural scene;Outdoor recreational opportunities;Growing downtown area,Mansfield,Affordable housing;Low crime rate;Excellent schools;Abundant outdoor recreation;Thriving arts scene,Newark,Low cost of living;Rich history and architecture;Cultural attractions;Outdoor recreation opportunities;Growing food scene,Zanesville,Affordable housing options;Low cost of living;Natural beauty and outdoor recreation;Rich history and cultural attractions;Small-town charm,Portsmouth,Low cost of living;Affordable housing options;Rich history and cultural attractions;Outdoor recreational opportunities;Small-town charm
54,llama,relocation,We are planning to move to Ohio. We are looking for an affordable area.,Lima,affordable housing;low cost of living; outdoor recreational opportunities,Mansfield,affordable housing;rich history and culture;small-town charm,Newark,growing economy;affordable housing;easy access to Columbus,Zanesville,historic downtown area;outdoor recreational opportunities;affordable housing,Portsmouth,scenic views of the Ohio River;outdoor recreational opportunities;small-town charm
55,llama,relocation,We are planning to move to Ohio. We are looking for an affordable area.,Lima,affordable housing;low cost of living; outdoor recreational opportunities,Mansfield,affordable housing;rich history and culture;easy access to Columbus,Newark,growing economy;affordable housing;excellent schools,Zanesville,natural beauty;outdoor recreational opportunities;historic downtown area,Portsmouth,low cost of living;friendly community;easy access to outdoor recreation
56,llama,relocation,We are planning to move to Ohio. We are looking for an affordable area.,Lima,Low cost of living;Affordable housing;Outdoor recreation opportunities,Newark,Low housing costs;Small-town charm;Easy access to Columbus,Zanesville,Rich history and culture;Scenic views of the Muskingum River;Outdoor recreation opportunities,Portsmouth,Low cost of living;Historic downtown area;Access to Shawnee State Forest,Steubenville,Affordable housing;Scenic views of the Ohio River;Outdoor recreation opportunities
57,llama,relocation,We are planning to move to Ohio. We are looking for an affordable area.,Lima,Low cost of living;Affordable housing options;Rich cultural scene;Outdoor recreational opportunities;Growing downtown area,Mansfield,Affordable housing;Low crime rate;Excellent schools;Abundant outdoor recreation;Thriving arts scene,Newark,Low cost of living;Rich history and architecture;Cultural attractions;Outdoor recreation opportunities;Growing food scene,Zanesville,Affordable housing options;Low cost of living;Natural beauty and outdoor recreation;Rich history and cultural attractions;Small-town charm,Portsmouth,Low cost of living;Affordable housing options;Rich history and cultural attractions;Outdoor recreational opportunities;Small-town charm
58,llama,relocation,We are planning to move to Ohio. We are looking for an affordable area.,Toledo,affordable housing;rich cultural attractions;proximity to Lake Erie,Lima,low cost of living;thriving downtown area;family-friendly atmosphere,Newark,outdoor recreational opportunities;small-town charm;growing arts scene,Mansfield,historic architecture;natural scenery;annual festivals and events,Zanesville,scenic riverside location;vibrant arts community;expanding downtown development
59,llama,relocation,We are planning to move to Ohio. We are looking for an affordable area.,Lima,Low cost of living;Affordable housing options;Rich cultural scene;Outdoor recreational opportunities;Growing downtown area,Mansfield,Affordable housing;Low crime rate;Excellent schools;Abundant outdoor recreation;Thriving arts scene,Newark,Low cost of living;Rich history and architecture;Cultural attractions;Outdoor recreation opportunities;Growing food scene,Zanesville,Affordable housing options;Low cost of living;Natural beauty and outdoor recreation;Rich history and cultural attractions;Small-town charm,Portsmouth,Low cost of living;Affordable housing options;Rich history and cultural attractions;Outdoor recreational opportunities;Small-town charm
60,llama,relocation,We are planning to move to Ohio. We are looking for an affordable area.,Lima,affordable housing;low cost of living; outdoor recreational opportunities,Mansfield,affordable housing;rich history and cultural attractions;small-town charm,Newark,growing economy;affordable housing;easy access to Columbus,Zanesville,natural beauty;outdoor recreational opportunities;historic downtown area,Portsmouth,scenic river views;outdoor recreational opportunities;small-town charm
61,llama,relocation,We are looking to move to MI. We are looking for a place with a small population.,Ironwood,"small population of around 5,000;located in the western part of the Upper Peninsula;plenty of outdoor recreation opportunities",Manistique,"population of around 3,000;situated on the shores of Lake Michigan;rich history and natural beauty",Munising,"population of around 2,500;located on the shores of Lake Superior;known for its natural beauty and outdoor recreation opportunities",Newberry,"population of around 1,500;located in the heart of the Upper Peninsula;plenty of opportunities for hunting and fishing",Ontonagon,"population of around 1,200;located on the shores of Lake Superior;rich mining history and natural beauty"
62,llama,relocation,We are looking to move to MI. We are looking for a place with a small population.,Ironwood,"small population of around 5,000;natural attractions like the Black River and Lake Superior;outdoor recreation opportunities like skiing and hiking",Manistique,"population of around 3,000;located on the shores of Lake Michigan;historic downtown area with shops and restaurants",Munising,"population of around 2,500;surrounded by natural beauty of the Upper Peninsula;plenty of outdoor activities like kayaking and fishing",Newberry,"population of around 1,500;situated in the heart of the Upper Peninsula;easy access to nearby forests and lakes",St. Ignace,"population of around 2,400;located on the Straits of Mackinac;rich Native American history and culture"
63,llama,relocation,We are looking to move to MI. We are looking for a place with a small population.,Ironwood,"small population of around 5,000;natural attractions like the Black River and Lake Superior;outdoor recreation opportunities like skiing and hiking",Manistique,"population of around 3,000;located on the shores of Lake Michigan;historic downtown area with shops and restaurants",Munising,"population of around 2,500;surrounded by natural beauty like Pictured Rocks National Lakeshore;plenty of outdoor activities like kayaking and fishing",Newberry,"population of around 1,500;situated in the heart of the Upper Peninsula;easy access to nearby forests and lakes",St. Ignace,"population of around 2,400;located on the Straits of Mackinac;rich Native American history and culture"
64,llama,relocation,We are looking to move to MI. We are looking for a place with a small population.,Ironwood,"small population of around 5,000;plenty of outdoor recreation opportunities;rich mining history",Manistique,"located on the shores of Lake Michigan;population of around 3,000;charming downtown area",Munising,"picturesque town on the shores of Lake Superior;population of around 2,500;popular destination for outdoor enthusiasts",Newberry,"small population of around 1,500;surrounded by state and national forests;plenty of opportunities for hunting and fishing",Ontonagon,"population of around 1,200;rich mining history;located on the shores of Lake Superior"
65,llama,relocation,We are looking to move to MI. We are looking for a place with a small population.,Ironwood,"small population of around 5,000;located in the western part of the Upper Peninsula;plenty of outdoor recreation opportunities",Manistique,"population of around 3,000;situated on the shores of Lake Michigan;rich history and natural beauty",Munising,"population of around 2,500;located on the shores of Lake Superior;known for its natural beauty and outdoor recreation opportunities",Newberry,"population of around 1,500;located in the heart of the Upper Peninsula;plenty of opportunities for hunting and fishing",Ontonagon,"population of around 1,200;located on the shores of Lake Superior;rich mining history and natural beauty"
66,llama,relocation,We are looking to move to MI. We are looking for a place with a small population.,Ironwood,"small population of around 5,000;plenty of outdoor recreation opportunities;rich mining history",Manistique,"located on the shores of Lake Michigan;population of around 3,000;charming downtown area",Munising,"picturesque town on the shores of Lake Superior;population of around 2,500;popular destination for outdoor enthusiasts",Newberry,"small population of around 1,500;surrounded by state and national forests;plenty of opportunities for hunting and fishing",Ontonagon,"population of around 1,200;rich mining history;located on the shores of Lake Superior"
67,llama,relocation,We are looking to move to MI. We are looking for a place with a small population.,Leland,population under 400;charming downtown area;near Sleeping Bear Dunes National Lakeshore,Frankfort,"population under 1,500;beautiful waterfront;plenty of outdoor recreation opportunities",Pentwater,population under 900;located on Lake Michigan shoreline;plenty of parks and beaches,Beulah,population under 400;close to Crystal Lake;home to several shops and restaurants,Suttons Bay,population under 600;sits on Suttons Bay;nearby access to hiking trails
68,llama,relocation,We are looking to move to MI. We are looking for a place with a small population.,Iron Mountain,"small population of around 7,500;rich history and outdoor recreation opportunities;affordable housing options",Houghton,home to Michigan Technological University;natural beauty with nearby forests and lakes;strong sense of community,Marquette,"largest city in the Upper Peninsula with a population of around 21,000;abundant outdoor recreation opportunities;thriving arts and culture scene",Petoskey,charming downtown area with shops and restaurants;natural beauty with nearby lakes and forests;strong sense of community,Charlevoix,"small-town feel with a population of around 5,000;natural beauty with nearby lakes and forests;thriving arts and culture scene"
69,llama,relocation,We are looking to move to MI. We are looking for a place with a small population.,Ironwood,"small population of around 5,000;located in the western part of the Upper Peninsula;plenty of outdoor recreation opportunities",Manistique,"population of around 3,000;situated on the shores of Lake Michigan;rich history and natural beauty",Munising,"population of around 2,500;located on the shores of Lake Superior;known for its natural beauty and outdoor recreation opportunities",Newberry,"population of around 1,500;located in the eastern part of the Upper Peninsula;surrounded by forests and lakes",St. Ignace,"population of around 2,400;located on the shores of Lake Michigan;rich history and natural beauty"
70,llama,relocation,We are looking to move to MI. We are looking for a place with a small population.,Ironwood,"small population of around 5,000;natural attractions like the Black River and Lake Superior;outdoor recreation opportunities like skiing and hiking",Manistique,"population of around 3,000;located on the shores of Lake Michigan;historic downtown area with shops and restaurants",Munising,"population of around 2,500;surrounded by natural beauty like Pictured Rocks National Lakeshore;plenty of outdoor activities like kayaking and fishing",Newberry,"population of around 1,500;situated in the Upper Peninsula;close to attractions like the Soo Locks and Tahquamenon Falls",St. Ignace,"population of around 2,400;located on the Straits of Mackinac;rich Native American history and culture"
71,llama,relocation,We are looking to move to MI. We are looking for a place with a small population.,Ironwood,"Small population of around 5,000;Rich mining history;Plenty of outdoor recreation opportunities",Manistique,"Population of around 3,000;Situated on Lake Michigan shoreline;Close to scenic Pictured Rocks National Lakeshore",Munising,"Population of around 2,500;Picturesque town on Lake Superior;Popular spot for waterfalls and hiking",Newberry,"Population of around 1,500;Remote location in the Upper Peninsula;Strong sense of community",St. Ignace,"Population of around 2,400;Located on an island in Lake Michigan;Rich Native American history and culture"
72,llama,relocation,We are looking to move to MI. We are looking for a place with a small population.,Iron River,"Small population of less than 3,000 residents;Access to nearby Iron River National Forest;Lake Superior shoreline within walking distance",Copper Harbor,Population under 100 residents;Unique wilderness surroundings;Known for scenic mountain biking and hiking trails,Les Cheneaux Islands,"Year-round population around 250 residents;Archipelago setting on Lake Huron;Opportunities for boating, fishing, and swimming",Mackinac Island,Small year-round population of under 500 residents;Access to Mackinac Island State Park;Victorian-era architecture and quaint shops,Pentwater,Year-round population around 850 residents;Small-town feel with scenic lakefront;Access to nearby Ludington State Game Area
73,llama,relocation,We are looking to move to MI. We are looking for a place with a small population.,Iron Mountain,"small population of around 7,500;rich history and outdoor recreation opportunities;affordable housing options",Houghton,home to Michigan Technological University;natural beauty with nearby forests and lakes;strong sense of community,Marquette,"largest city in the Upper Peninsula with a population of around 21,000;abundant outdoor recreation opportunities;thriving arts and culture scene",Petoskey,charming downtown area with shops and restaurants;natural beauty with nearby lakes and forests;strong sense of community,Charlevoix,"small-town feel with a population of around 5,000;natural beauty with nearby lakes and forests;thriving arts and culture scene"
74,llama,relocation,We are looking to move to MI. We are looking for a place with a small population.,Iron Mountain,"small population of around 7,500;rich history and outdoor recreation opportunities;close proximity to Wisconsin border",Houghton,home to Michigan Technological University;natural beauty with nearby Lake Superior and forests;variety of outdoor activities like skiing and hiking,Marquette,"largest city in the Upper Peninsula with a population of around 21,000;abundant natural beauty with nearby Sugarloaf Mountain and Lake Superior;thriving arts and culture scene",Petoskey,"population of around 5,600;located on the shores of Lake Michigan;charming downtown area with shops and restaurants",Charlevoix,"population of around 5,100;situated on the shores of Lake Michigan and Lake Charlevoix;plenty of opportunities for boating and fishing"
75,llama,relocation,We are looking to move to MI. We are looking for a place with a small population.,Ironwood,"small population of around 5,000;natural attractions like the Black River and Lake Superior;outdoor recreation opportunities like skiing and hiking",Manistique,"population of around 3,000;located on the shores of Lake Michigan;historic downtown area with shops and restaurants",Munising,"population of around 2,500;surrounded by natural beauty like Pictured Rocks National Lakeshore;plenty of outdoor activities like kayaking and fishing",Newberry,"population of around 1,500;situated in the heart of the Upper Peninsula;easy access to nearby forests and lakes",St. Ignace,"population of around 2,400;located on an island in Lake Michigan;rich Native American history and culture"
76,llama,relocation,We are looking to move to MI. We are looking for a place with a small population.,St. Ignace,"small population of around 2,400;located on the Upper Peninsula;natural beauty with nearby beaches and forests",Petoskey,"charming downtown area;small population of around 5,600;plenty of outdoor recreation opportunities",Gaylord,"centrally located in northern Michigan;small population of around 3,600;variety of outdoor activities like hiking and fishing",Marquette,"located on the shores of Lake Superior;small population of around 21,000;home to Northern Michigan University",Houghton,"small population of around 8,000;rich mining history;plenty of opportunities for outdoor adventure"
77,llama,relocation,We are looking to move to MI. We are looking for a place with a small population.,Ironwood,"Small population of around 5,000;Natural beauty with numerous parks and lakes;Rich mining history;Outdoor recreation opportunities like skiing and hiking",Manistique,"Scenic views of Lake Michigan;Low cost of living;Small-town charm with a population of around 3,000;Plenty of fishing and hunting opportunities",Houghton,"Home to Michigan Technological University;Rich cultural heritage with numerous festivals;Natural beauty with nearby mountains and lakes;Small population of around 8,000",Calumet,Rich mining history and museums;Small-town charm with a population of around 700;Natural beauty with nearby parks and lakes;Outdoor recreation opportunities like skiing and hiking,St. Ignace,"Small population of around 2,400;Scenic views of Lake Michigan and Mackinac Island;Rich Native American history and culture;Plenty of outdoor recreation opportunities"
78,llama,relocation,We are looking to move to MI. We are looking for a place with a small population.,Ironwood,"small population of around 5,000;located in the western part of the Upper Peninsula;plenty of outdoor recreation opportunities",Manistique,"population of around 3,000;situated on the shores of Lake Michigan;rich history and natural beauty",Munising,"population of around 2,500;located on the shores of Lake Superior;known for its natural beauty and outdoor recreation opportunities",Newberry,"population of around 1,500;located in the eastern part of the Upper Peninsula;surrounded by state and national forests",St. Ignace,"population of around 2,400;located on the shores of Lake Michigan;rich history and natural beauty"
79,llama,relocation,We are looking to move to MI. We are looking for a place with a small population.,Iron Mountain,"small population of around 7,500;rich history and outdoor recreation opportunities;affordable housing options",Houghton,home to Michigan Technological University;natural beauty with nearby forests and lakes;strong sense of community,Marquette,"largest city in the Upper Peninsula with a population of around 21,000;abundant outdoor recreation opportunities;thriving arts and culture scene",Petoskey,charming downtown area with shops and restaurants;natural beauty with nearby lakes and forests;strong sense of community,Charlevoix,"small-town feel with a population of around 5,000;natural beauty with nearby lakes and forests;thriving arts and culture scene"
80,llama,relocation,We are looking to move to MI. We are looking for a place with a small population.,Ironwood,"small population of around 5,000;located in the western part of the Upper Peninsula;plenty of outdoor recreation opportunities",Manistique,"population of around 3,000;situated on the shores of Lake Michigan;rich history and natural beauty",Munising,"population of around 2,500;located on the shores of Lake Superior;known for its natural beauty and outdoor recreation opportunities",Newberry,"population of around 1,500;located in the eastern part of the Upper Peninsula;surrounded by forests and lakes",St. Ignace,"population of around 2,400;located on the shores of Lake Michigan;rich history and natural beauty"
81,llama,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,University of Wisconsin-Madison's dairy science program;Wisconsin State Fair's dairy exhibits;Local dairy farm tours,Fond du Lac,Fond du Lac County Fair's dairy shows;Dairy farm visits in the surrounding countryside;Fond du Lac's historic downtown area,Green Bay,Green Bay's dairy heritage;Bay Beach Wildlife Sanctuary's dairy farm exhibit;Local dairy farm tours,Marshfield,Marshfield's dairy farming community;University of Wisconsin-Marshfield/Wood County's dairy science program;Local dairy farm visits,Platteville,University of Wisconsin-Platteville's dairy science program;Platteville's dairy farming heritage;Local dairy farm tours
82,llama,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,University of Wisconsin-Madison's dairy science program;Wisconsin State Fair's dairy exhibits;Local dairy farm tours,Fond du Lac,Fond du Lac County's dairy farm density;Fond du Lac Agricultural Society's dairy events;Guided dairy farm tours,Green Bay,Green Bay's dairy history;Bay Beach Wildlife Sanctuary's dairy farm;Local dairy farm visits,Marshfield,Marshfield's dairy research;University of Wisconsin-Marshfield's dairy science;Dairy farm tours in the area,Platteville,University of Wisconsin-Platteville's dairy science program;Platteville's dairy farm tours;Southwest Wisconsin's dairy country
83,llama,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,University of Wisconsin-Madison's Babcock Hall offers dairy farm tours and cheese tastings;Several nearby dairy farms offer guided tours;The Dane County Farmers' Market on the Square has many local dairy vendors,Wisconsin Dells,Several dairy farms in the area offer tours and hands-on experiences;The Wisconsin Dells area is also known for its scenic countryside and outdoor activities;The nearby city of Baraboo has a historic downtown area with shops and restaurants,Marshfield,Marshfield is home to the Marshfield Clinic's agricultural health and safety programs;The nearby University of Wisconsin-Marshfield/Wood County has an agricultural program with dairy farm tours;The city hosts an annual dairy festival,Fond du Lac,Fond du Lac County has many dairy farms that offer tours and experiences;The city hosts an annual Fond du Lac County Fair with dairy exhibits and animals;The nearby Horicon Marsh is a popular spot for outdoor activities,Green Bay,Green Bay is home to several dairy companies and manufacturers that offer tours;The nearby town of De Pere has a historic downtown area with shops and restaurants;The city hosts an annual Brown County Fair with dairy exhibits and animals
84,llama,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,University of Wisconsin-Madison's dairy science program;Wisconsin State Capitol building;Olbrich Botanical Gardens,Fond du Lac,Fond du Lac County Fairgrounds hosts dairy shows;Fond du Lac Dairy Farm tours;Lake Winnebago shoreline,Green Bay,Green Bay Packers stadium tour;National Railroad Museum;Bay Beach Wildlife Sanctuary;Dairy farm tours in Brown County,Eau Claire,University of Wisconsin-Eau Claire's dairy science program;Eau Claire County Expo Center hosts dairy events;Chippewa River State Trail,Wisconsin Dells,Wisconsin Dells Duck Tours;Noah's Ark Waterpark;Dairy farm tours in Columbia County
85,llama,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,University of Wisconsin-Madison has a strong dairy science program;Many nearby dairy farms offer tours;Olbrich Park has beautiful gardens,Fond du Lac,Fond du Lac County has over 200 dairy farms;Fond du Lac is home to the Fond du Lac County Fair;Nearby Lake Winnebago offers outdoor recreation,Green Bay,Green Bay has a rich agricultural heritage;Bay Beach Wildlife Sanctuary has a petting zoo with goats and sheep;Lambeau Field offers guided tours,Eau Claire,Eau Claire has a strong farming community;University of Wisconsin-Eau Claire has a dairy science program;Nearby Chippewa River offers scenic views,Wisconsin Dells,Wisconsin Dells has many nearby dairy farms with tours;Noah's Ark Waterpark is a fun family destination;Devil's Lake State Park offers hiking and swimming
86,llama,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,University of Wisconsin-Madison's dairy science program;Wisconsin State Fair;Local dairy farm tours,Fond du Lac,Fond du Lac County Fair;Dairy farm visits;Fond du Lac Agricultural Society Museum,Green Bay,Bay Beach Wildlife Sanctuary's dairy farm exhibit;Green Bay Farmers Market;Local dairy farm tours,Marshfield,Marshfield Agricultural Research Station;Dairy farm visits;Central Wisconsin State Fair,Platteville,University of Wisconsin-Platteville's dairy science program;Platteville Farmers Market;Local dairy farm tours
87,llama,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,University of Wisconsin-Madison's dairy science program;Wisconsin State Fair's dairy exhibits;Local dairy farm tours,Fond du Lac,Fond du Lac County Fair's dairy shows;Dairy farm visits in the surrounding countryside;Fond du Lac's historic downtown area,Green Bay,Green Bay's dairy heritage;Bay Beach Wildlife Sanctuary's dairy farm exhibit;Local dairy farm tours,Eau Claire,University of Wisconsin-Eau Claire's dairy science program;Eau Claire County Fair's dairy exhibits;Downtown Eau Claire's shops and restaurants,Marshfield,Marshfield's dairy farming community;Marshfield Fair's dairy shows;Local dairy farm tours and cheese tastings
88,llama,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,University of Wisconsin-Madison dairy research center;Dane County Farmers' Market;Wisconsin State Capitol,Fond du Lac,Fond du Lac County Fair;Lake Winnebago shoreline; Mercury Marine National Walleye Tournament,Wisconsin Dells,Wisconsin Dells duck tours;Noah's Ark Waterpark;Mt. Olympus Water & Theme Park,Green Bay,Lambeau Field and the Green Bay Packers;National Railroad Museum;Bay Beach Amusement Park,Monroe,National Historic Cheesemaking Center;Badger State Trail;Monroe Farmers' Market
89,llama,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,University of Wisconsin-Madison's dairy science program;Wisconsin State Fair's dairy exhibits;Local dairy farm tours,Fond du Lac,Fond du Lac County Fair's dairy events;Dairy farm visits in the surrounding countryside;Fond du Lac's historic downtown area,Green Bay,Green Bay's dairy heritage;Bay Beach Wildlife Sanctuary's dairy farm exhibit;Local dairy farm tours,Eau Claire,University of Wisconsin-Eau Claire's dairy science program;Eau Claire County Fair's dairy events;Downtown Eau Claire's shops and restaurants,Wisconsin Dells,Wisconsin Dells' rural landscape and dairy farms;Dells 4D Special FX Theater's dairy-themed show;Local dairy farm tours and tastings
90,llama,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,University of Wisconsin-Madison's dairy science program;Wisconsin State Fair's dairy exhibits;Local dairy farm tours,Fond du Lac,Fond du Lac County Fair's dairy shows;Dairy farm visits in the surrounding countryside;Fond du Lac's historic downtown area,Green Bay,Green Bay's dairy heritage;Bay Beach Wildlife Sanctuary's dairy farm exhibit;Local dairy farm tours,Marshfield,Marshfield's dairy farming community;University of Wisconsin-Marshfield/Wood County's dairy science program;Local dairy farm visits,Platteville,University of Wisconsin-Platteville's dairy science program;Platteville's dairy farming heritage;Local dairy farm tours
91,llama,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,University of Wisconsin-Madison has a strong dairy science program;Several dairy farms in the area offer tours;Wisconsin State Capitol building has a farmers market during the warmer months,Fond du Lac,"Fond du Lac County has over 200 dairy farms;Several dairy farms in the area offer tours and tastings;Fond du Lac is home to the Fond du Lac County Fair, which features dairy exhibits and competitions",Green Bay,"Green Bay is home to the famous Lambeau Field, and several nearby dairy farms offer tours;Bay Beach Wildlife Sanctuary has a petting zoo with goats and sheep;Green Bay Farmers Market has local dairy products for sale",Marshfield,"Marshfield is home to the Marshfield Clinic, and several nearby dairy farms offer tours;Marshfield has a weekly farmers market during the warmer months;The nearby town of Neillsville has a cheese factory that offers tours",Platteville,"Platteville is home to the University of Wisconsin-Platteville, which has a strong dairy science program;Several dairy farms in the area offer tours and tastings;The nearby town of Mineral Point has a cheese factory that offers tours"
92,llama,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,University of Wisconsin-Madison's dairy science program;Wisconsin State Fair;Dairy farm tours,Fond du Lac,Fond du Lac County Fair;Dairy farm visits;Fond du Lac Agricultural Society Museum,Green Bay,Bay Beach Wildlife Sanctuary's dairy farm exhibit;Green Bay Farmers Market;Dairy farm tours,Marshfield,Marshfield Agricultural Research Station;Dairy farm visits;Central Wisconsin State Fair,Platteville,University of Wisconsin-Platteville's dairy science program;Platteville Farmers Market;Dairy farm tours
93,llama,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,University of Wisconsin-Madison's dairy science program;Wisconsin State Fair's dairy exhibits;Local dairy farm tours,Fond du Lac,Fond du Lac County's dairy farm density;Fond du Lac Agricultural Society's dairy events;Guided dairy farm tours,Green Bay,Green Bay's dairy history;Bay Beach Wildlife Sanctuary's dairy farm;Local dairy farm visits,Marshfield,Marshfield's dairy research;University of Wisconsin-Marshfield's dairy science;Dairy farm tours in the area,Platteville,University of Wisconsin-Platteville's dairy science program;Platteville's dairy farm tours;Southwest Wisconsin's dairy country
94,llama,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,University of Wisconsin-Madison's dairy science program;Wisconsin State Fair's dairy exhibits;Local dairy farm tours,Fond du Lac,Fond du Lac County Fair's dairy shows;Dairy farm visits in the surrounding countryside;Fond du Lac's historic downtown area,Green Bay,Green Bay's dairy heritage;Bay Beach Wildlife Sanctuary's dairy farm exhibit;Local dairy farm tours,Eau Claire,University of Wisconsin-Eau Claire's dairy science program;Eau Claire County Fair's dairy exhibits;Downtown Eau Claire's shops and restaurants,Marshfield,Marshfield's dairy farming community;Marshfield Fair's dairy shows;Local dairy farm tours and cheese tastings
95,llama,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,University of Wisconsin-Madison has a strong dairy science program;Many nearby dairy farms offer tours;Olbrich Park has beautiful gardens,Fond du Lac,Fond du Lac County has over 200 dairy farms;Fond du Lac is home to the Fond du Lac County Fair;Nearby Horicon Marsh is a great spot for birdwatching,Green Bay,Green Bay has a rich agricultural heritage;Bay Beach Wildlife Sanctuary has a petting zoo with goats and sheep;Lambeau Field is home to the Green Bay Packers,Eau Claire,Eau Claire has a strong farming community;The Eau Claire County Expo has a dairy exhibit;Nearby Chippewa River State Trail is great for hiking and biking,Wisconsin Dells,Wisconsin Dells has many nearby dairy farms with tours;The Dells 4D Special FX Theater has a farm-themed show;Noah's Ark Waterpark is a fun spot for families
96,llama,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,University of Wisconsin-Madison's dairy science program;Wisconsin State Fair's dairy exhibits;Local dairy farm tours,Fond du Lac,Fond du Lac County Fair's dairy shows;Dairy farm visits in the surrounding countryside;Fond du Lac's historic downtown area,Green Bay,Green Bay's dairy heritage;Bay Beach Wildlife Sanctuary's dairy farm exhibit;Local dairy farm tours,Eau Claire,University of Wisconsin-Eau Claire's dairy science program;Eau Claire County Fair's dairy exhibits;Downtown Eau Claire's shops and restaurants,Marshfield,Marshfield's dairy farming community;Marshfield Fair's dairy shows;Local dairy farm tours and cheese tastings
97,llama,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,University of Wisconsin-Madison's dairy science program;Wisconsin State Fair's dairy exhibits;Local dairy farm tours,Fond du Lac,Fond du Lac County Fair's dairy events;Dairy farm visits in the surrounding countryside;Fond du Lac's historic downtown area,Green Bay,Green Bay's dairy heritage;Bay Beach Wildlife Sanctuary's dairy farm exhibit;Local dairy farm tours,Eau Claire,University of Wisconsin-Eau Claire's dairy science program;Eau Claire County Fair's dairy events;Downtown Eau Claire's shops and restaurants,Wisconsin Dells,Wisconsin Dells' rural landscape and dairy farms;Dells 4D Special FX Theater's dairy-themed show;Local dairy farm tours and tastings
98,llama,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,University of Wisconsin-Madison has a strong dairy science program;Multiple dairy farms in the surrounding area offer tours;Wisconsin State Capitol building has a farmers market on Saturdays,Manitowoc, Manitowoc County is home to over 200 dairy farms;Farm Wisconsin Discovery Center offers interactive dairy farm experiences;Manitowoc Farmers Market on Saturdays,Fond du Lac,Fond du Lac County Fair has a strong dairy component;National Dairy Shrine Visitor Center;Multiple nearby dairy farms offer tours,Eau Claire,Eau Claire is home to multiple organic dairy farms;Chippewa Valley Farmers Market on Saturdays;Nearby scenic countryside with many rural dairy farms,Green Bay,Green Bay has a rich agricultural heritage;Multiple nearby dairy farms offer tours;Farmers Market on Broadway on Thursdays
99,llama,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,University of Wisconsin-Madison has a strong dairy science program;Many nearby dairy farms offer tours;Olbrich Park has beautiful gardens,Fond du Lac,Fond du Lac County has over 200 dairy farms;Fond du Lac is home to the Fond du Lac County Fair;Nearby Horicon Marsh is a great spot for birdwatching,Green Bay,Green Bay has a rich agricultural heritage;Bay Beach Wildlife Sanctuary has a petting zoo with goats and sheep;Lambeau Field is home to the Green Bay Packers,Eau Claire,Eau Claire has a strong farming community;The Eau Claire County Expo has a dairy exhibit;Nearby Chippewa River State Trail is great for hiking and biking,Wisconsin Dells,Wisconsin Dells has many nearby dairy farms with tours;Noah's Ark Waterpark is a fun spot for families;The Dells 4D Special FX Theater has a farm-themed show
